id,employee_id,position_id,start_date,salary,bonus,pension_contribution,vacation_allowance
31dfd7ce-e96c-4fe6-ad78-7efec412c027,8ef185a9-2229-4dac-8094-b07979fdcb09,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2011-11-01,100541.0,15081.0,6702.73,150811.5
4b11d7b5-b161-47fe-96fd-f55aa9ebc303,c54b20e2-afd6-4475-ab6f-c35b4dbd75da,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2012-01-01,57468.79,11331.28,3831.25,86203.18
ab2106ba-1d8a-46da-80e6-868720694e2d,3dea9dfa-b6c4-42e7-8132-76c6b5e5ee5f,ca800f48-24a3-4802-9779-138796462142,2012-01-01,60536.76,0.0,4035.78,90805.14
e2ae40d1-df81-429e-a4f0-46e269595f53,9387475e-fc42-49d1-8abd-3b409e3252f2,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2012-01-01,61361.75,11630.49,4090.78,92042.62
b4f62967-2474-4e58-accb-bb68bf9b70cd,a23b296d-8d70-4aea-b738-016d29ea8661,3945373d-5f7a-4b78-80d6-b33d3e89ddfb,2012-01-01,50605.93,4151.41,3373.73,75908.9
a4707e65-7884-4f9c-baff-cc76851baa49,9a6665df-d8f5-4af7-a920-304f57e33d1c,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,61193.82,0.0,4079.59,91790.73
2f92c7c4-cac7-4a2e-9ca6-0f0953a96fb5,2b3d6aa5-bb95-4c4e-957f-8573b0d2e464,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,50015.8,0.0,3334.39,75023.7
bc9004e4-0862-4935-a8af-ff1960e30dc0,205c570e-cfb6-4c19-9938-6faf1fa18ec2,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-01-01,34858.47,0.0,2323.9,52287.71
f11d4dae-fc83-4d01-b6f8-4b31f5c47394,6d7ca6a8-d52f-4c4f-824e-29724d7ba54c,ca800f48-24a3-4802-9779-138796462142,2012-01-01,43054.98,0.0,2870.33,64582.47
7b3b8390-4645-46ef-9126-e88eb2bbf49d,6469354b-3cdc-4a05-9943-6ed5f4853d35,ca800f48-24a3-4802-9779-138796462142,2012-01-01,59355.45,0.0,3957.03,89033.17
3e8a554d-1642-47ed-9f42-9f24f25568cc,783cb8c5-0b77-478d-abee-6ba43437f237,1f3f8bb6-fe52-49b3-bba5-35b37cb80c77,2012-01-01,85516.82,57398.44,4635.53,128275.23
f158fbfc-c406-4630-a707-763e607dfcc9,4727cd0a-cbad-40dd-b129-6b043c94d730,ca800f48-24a3-4802-9779-138796462142,2012-01-01,72882.52,0.0,4858.83,109323.78
07410a52-7137-400f-96ab-c056ca2c942a,5a7e1e89-1879-4c8c-a0ef-a58d2f0695aa,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,38050.11,0.0,2536.67,57075.17
852fe7ce-577f-4149-85a4-5c079ac61fd9,4e05ba82-3cef-459a-8bc2-0049a5af1d24,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,54221.73,0.0,3614.78,81332.6
f740db4a-560c-4c51-aa38-9d5f079de1d1,2da4164c-63c9-4ef9-b3d2-27adaaa683e1,ca800f48-24a3-4802-9779-138796462142,2012-01-01,52410.0,0.0,3494.0,78615.0
6f582b64-905c-40ea-990c-e9d5a83db5e5,42a5c6a5-39a5-4064-a77f-3c5faa2d576f,5f44c938-ac3c-465f-9666-79f5052139aa,2012-01-01,107682.75,15596.35,7178.85,161524.12
679b2665-b13c-4f6f-b334-694f55fe0bfc,7f1905a6-403b-4b5b-b84b-6adb41094e65,ca800f48-24a3-4802-9779-138796462142,2012-01-01,49517.08,0.0,3301.14,74275.62
3fb61531-cc39-4ec6-82b0-45ff70c547e2,c76ae2a6-6368-4875-b67f-e6df5ad174e5,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-01-01,36362.51,0.0,2424.17,54543.76
6e3f62ba-fbef-4eed-8a7c-ab5fbc26baee,c09329d1-7325-4f3c-8962-6fc88a07cfa4,27e4edca-2855-42d4-95e7-f02fda93317a,2012-01-01,42214.82,3424.51,2814.32,63322.23
9a6dd03c-f87b-48a2-8e2c-12ec9065ee8b,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c,397fb797-62f2-4a77-b87d-b5be4bb013c6,2012-01-01,78280.0,567000.0,5066.67,117420.0
f6656cec-b5aa-4a25-b28c-ff9343d24468,3cd75176-6eac-4c18-8664-456ebce29db0,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,34349.73,0.0,2289.98,51524.6
e8c6eb2f-aaf0-4b54-98bf-9afd3b692233,c7a30f19-504c-40bc-8f89-2d57d3f72bfa,5a621969-b47a-4689-905f-ac8463b80da7,2012-01-01,65224.29,0.0,4348.29,97836.43
c377cd22-bd90-4a81-aabc-e81c4d16d750,441c0409-0e6f-4d03-b9ea-e1a05fad4e8b,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2012-01-01,92517.81,14075.8,6167.85,138776.71
bc9fd1a9-1d5e-4c3d-af86-5799f2ae05df,b41779f9-8bc5-4f06-8279-d8dea5bef8fe,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-01-01,38707.58,0.0,2580.51,58061.37
95bbd615-f5db-4e65-b377-deca3058a7bc,0558daf2-38a7-456a-a2e9-67a662f4a61a,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2012-01-01,53122.51,10572.74,3541.5,79683.76
4879fde9-3ca5-4327-bca8-c27f84dc1e93,349231b2-fe94-438e-806d-3f610385aa33,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2012-01-01,105580.48,15884.15,7038.7,158370.72
f16bcb53-ea04-489e-b55f-d4b2b1b7e08f,ca563a73-f040-4a66-81fa-45d87975fa64,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,37803.55,0.0,2520.24,56705.33
c33f1c3b-bc83-4f70-bc14-57b45bdcd602,a402376e-dee2-4409-adcf-24f97e68c555,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2012-01-01,91287.27,14000.57,6085.82,136930.9
ba7fb3bc-537f-473c-a42e-1b93c7d49a65,bc310d4f-ebef-43ee-94c4-5aca38b8fe42,b607c77f-f49b-415c-8c8f-427838782c35,2012-01-01,47989.21,0.0,3199.28,71983.82
5aac9215-1e95-4d08-a3d4-b87a87380845,468c008a-ceaa-4844-b09e-3f576d8b78e4,5a621969-b47a-4689-905f-ac8463b80da7,2012-01-01,50966.42,0.0,3397.76,76449.63
c7f0ad5b-0aec-48b1-a0e5-ee770bdb2d5f,2e8bcaf6-3a93-41b1-b288-522ffb662540,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,46495.85,0.0,3099.72,69743.77
5204b911-14b9-476b-9fd2-c22c5c716e8e,7c83bfdb-9dfa-4527-b80b-fbd53d3f70b0,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,43389.77,0.0,2892.65,65084.65
a0083c88-4e5a-4679-ac33-d8bb63a28479,21b8b735-ad70-4016-bfad-b26205907a1e,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-01-01,34332.82,0.0,2288.85,51499.23
200fea5e-42c0-4b70-8479-533578ee5c42,eecb6949-421d-41d6-b3fc-3a2f2c21329b,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,37237.64,0.0,2482.51,55856.46
81eaeeb0-9afd-4dfd-8eef-7a3c8b37b44d,1d873c9f-f37e-4616-a9ff-9e5852d15ff9,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,45603.44,0.0,3040.23,68405.16
3ff860e0-34d4-43e7-84ce-e703a2d573fe,6e76a68d-fd44-46e0-838f-9dd2c6e8f0eb,ca800f48-24a3-4802-9779-138796462142,2012-01-01,54596.93,0.0,3639.8,81895.4
4033c226-7537-4d59-b3ba-8dd611591098,0c809529-1c9c-40c4-bdf9-2f2d9bd60d75,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,35589.17,0.0,2372.61,53383.75
f2b7f982-53e1-4c5c-b2bf-9555b84ddfa7,40718c10-70d5-4485-9a13-29e000392612,ca800f48-24a3-4802-9779-138796462142,2012-01-01,45660.39,0.0,3044.03,68490.58
9d598080-bdad-4941-8fbd-77f29edb3587,86339a9a-077e-4b39-b7c9-aa2221b31e09,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2012-01-01,88304.97,17661.39,5887.0,132457.46
046822f2-c700-45b1-90b9-0e7bf00e7b13,9993ed38-abae-40df-94d9-0432b7569991,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2012-01-01,52493.66,7863.05,3499.58,78740.49
53386982-d7d2-4143-bf8f-6803ed213779,83524916-427f-4372-8ecd-9d1e659863d6,5a621969-b47a-4689-905f-ac8463b80da7,2012-01-01,120300.65,0.0,8020.04,180450.97
5d7ac5fc-08c5-4a4d-bb6d-e69d06c8064c,528de9cd-db49-4359-8245-d039a055e411,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,2012-01-01,41513.58,0.0,2767.57,62270.37
fe54fe2c-d429-4e09-be62-301162edcf81,60b50c73-6062-4f5f-b44f-e15844550279,3945373d-5f7a-4b78-80d6-b33d3e89ddfb,2012-01-01,51638.61,4186.71,3442.57,77457.92
38cf1c71-25fc-44b2-a561-a50749c85830,aaeab0fe-1844-447c-a450-1fa8984b0e84,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,45692.09,0.0,3046.14,68538.13
996a3c02-4a2f-4990-bb62-b4281b5fa7d8,b9fb879a-e072-462b-8389-ac34c8deed54,ca800f48-24a3-4802-9779-138796462142,2012-01-01,71243.21,0.0,4749.55,106864.82
4202cd51-bfa3-4fe4-960c-334dbd20d3eb,6f1d2eb3-f1e7-4ba7-a239-df3662e9d7d8,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,49729.67,0.0,3315.31,74594.51
486ac241-4702-4ce3-a8f6-a55f6cf0a1ae,2346621a-6ca6-4381-a42a-2a1963ed90c5,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,45202.77,0.0,3013.52,67804.15
60ab1203-5b89-4c13-b337-541a694f9a4c,224f7f69-f981-4251-b87f-c74826b2cafd,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2012-01-01,130663.01,19294.35,8710.87,195994.51
e7240543-0cb8-462f-85a9-ebac3f17f1ae,5b62b5df-c8ee-4bc7-83e3-a9164e210205,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2012-01-01,93242.14,13540.62,6216.14,139863.21
58e1e48d-7acb-4356-89c2-55394c469957,b181426c-dd58-4df8-94cf-8cb9094be763,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,48959.28,0.0,3263.95,73438.92
0ced528e-3590-4a7b-af3c-e7f8a075e935,0aac75f4-2759-4f7d-9c17-edf19f55d7a2,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-01-01,35501.68,0.0,2366.78,53252.52
d5ea435d-ed93-42c2-956d-40fa218c1d99,e0a5c78b-03f4-4bcb-9c58-f03b68886ee8,b56c4013-6523-40e5-bc23-4284a1e4b4da,2012-01-01,42360.0,6354.0,2824.0,63540.0
dfd10e0f-c692-44f4-9fe6-1622dafb43bf,3a862f26-fcd3-4b41-9efc-034b07db506c,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,2012-01-01,39119.45,0.0,2607.96,58679.17
e908f03f-3a1b-48fe-8022-2594a189673b,c3787bb1-21fa-43cc-b671-30a8d00d074e,ca800f48-24a3-4802-9779-138796462142,2012-01-01,60799.2,0.0,4053.28,91198.8
8a70455a-dd68-4b3e-b38a-d478a980db81,13a176a4-d578-4737-bc2d-fec81d1c76f4,b607c77f-f49b-415c-8c8f-427838782c35,2012-01-01,53582.59,0.0,3572.17,80373.88
08242187-175d-4425-b7e9-72136ed849c8,8ef185a9-2229-4dac-8094-b07979fdcb09,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2012-01-01,103742.23,15659.31,6916.15,155613.35
2c21ab36-3c75-4eef-b57a-bdf9cba6edbe,172c09ff-c290-4bc2-a05e-c5682360cb0a,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,53453.24,0.0,3563.55,80179.86
3f189c7d-94a3-48cd-b518-ccdc1ec0c1e9,4d8ff912-38b9-4db7-9e33-fbf178114616,5f44c938-ac3c-465f-9666-79f5052139aa,2012-01-01,76762.39,11526.32,5117.49,115143.58
24dd4b28-a5fc-45e5-88e0-d12c363ad9e0,c7ef9510-ed05-401a-82fd-139698fa22d7,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,47723.27,0.0,3181.55,71584.9
0da978b3-7bfc-4625-9f61-489916cc8aa5,5396b499-bae9-4848-abae-d9c1aefdae6f,5a621969-b47a-4689-905f-ac8463b80da7,2012-01-01,70420.65,0.0,4694.71,105630.97
4b5e9f5e-2520-4df5-ad84-ff43446ac164,4f62aad2-c2c9-4480-bd4d-53e5ed9a02ec,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,36895.52,0.0,2459.7,55343.28
e8b872eb-f00d-4da0-9306-c724e3c0a22a,36656094-9fae-40d7-bfd4-e1378472e8af,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-01-01,33659.23,0.0,2243.95,50488.85
6b86e77a-dad8-456f-a8ce-061f4c9c0d2a,6f4c8b5d-f20b-4384-bee5-e7ba8b6413f0,5f44c938-ac3c-465f-9666-79f5052139aa,2012-01-01,82335.57,12368.67,5489.04,123503.36
12021b66-e987-4627-b484-27e087ad187d,c9e19656-de20-4782-a1c1-9b31f8297836,5a621969-b47a-4689-905f-ac8463b80da7,2012-01-01,66297.61,0.0,4419.84,99446.42
87987f53-9d35-4826-93c8-161b3372cce0,50092d28-97fd-48e4-9988-968f34e563fd,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-01-01,46747.12,0.0,3116.47,70120.68
3dde08a4-fa49-4945-b4d6-42f436620fff,56eaa84c-5643-434f-815b-b8db3a57ed6b,27e4edca-2855-42d4-95e7-f02fda93317a,2012-01-01,42961.33,3433.33,2864.09,64442.0
78abebcc-ed6c-43ea-a607-2f8a5ab774c5,06961ea9-5347-486d-8f14-1fbb113a0d6b,ca800f48-24a3-4802-9779-138796462142,2012-02-01,54648.0,0.0,3643.2,81972.0
656d1c2f-949f-40b8-ba24-c61a2ef80e3e,5179ac42-2bff-493a-9e2a-d5e0d6dde4c4,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-04-01,35824.0,0.0,2388.27,53736.0
03ca9025-e0a1-4f8a-8b41-8f10b0da5075,baa58b06-dd52-4815-879c-fff82f0dc49e,5f44c938-ac3c-465f-9666-79f5052139aa,2012-04-01,67414.0,10112.0,4494.27,101121.0
c57b5240-0b22-4408-bd57-2ef89598122d,6d38be9e-abdf-4a0b-a16c-72ee04e5c4ef,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-05-01,31045.0,0.0,2069.67,46567.5
2d32fe7e-75de-4b2a-8b30-823a5f5038ca,ffc78aa8-31f1-4f75-9d4c-a3e75c7657a9,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-05-01,34785.0,0.0,2319.0,52177.5
1821ba9a-5a99-4d4e-8e4d-b4af1488bb7e,39751bcb-3fc6-4e6d-bc68-3dfac52393ca,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-06-01,44245.0,0.0,2949.67,66367.5
271448c0-6603-4ef1-88d3-b03e6eac1a52,024f3cac-ce30-41c0-ab15-5f7d7d3c8dd8,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-06-01,42230.0,0.0,2815.33,63345.0
46a903d9-14af-428f-ab0c-8cd484ec0fdb,c7533d7f-556a-4026-9daa-e33b72d81598,ca800f48-24a3-4802-9779-138796462142,2012-07-01,53959.0,0.0,3597.27,80938.5
5e607b70-13fc-47a9-9a4f-90fed5de1178,dba9dfc7-b747-42aa-919d-837bd4e5d2d0,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-08-01,41879.0,0.0,2791.93,62818.5
69376145-12ed-4f6e-bd8a-d10d5a3c9ca0,b999364d-877f-4fbb-a689-c28e8d256d14,ba55a34e-7c02-4224-adb8-e673810d8c8a,2012-10-01,36735.0,0.0,2449.0,55102.5
1e5bfdac-0433-4c8b-b775-5765c1984274,3a9d5c41-3940-41cf-864f-13765f56b441,1b1f9de8-7779-417b-a506-45ca3cfe4def,2012-11-01,44841.0,0.0,2989.4,67261.5
a26e6831-7b59-4b32-bd9a-6c563313dd8f,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c,397fb797-62f2-4a77-b87d-b5be4bb013c6,2013-01-01,80628.4,595350.0,5066.67,120942.6
88cbdcb6-4199-4567-8322-d0264e2fe2b7,42a5c6a5-39a5-4064-a77f-3c5faa2d576f,5f44c938-ac3c-465f-9666-79f5052139aa,2013-01-01,112010.64,16197.92,7467.38,168015.96
3ff1669f-fef3-4101-b108-519f8291dd36,2b3d6aa5-bb95-4c4e-957f-8573b0d2e464,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,52234.74,0.0,3482.32,78352.11
27ff449e-6ad7-4bb3-9e43-17c4f9553b8d,172c09ff-c290-4bc2-a05e-c5682360cb0a,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,55121.04,0.0,3674.74,82681.56
0639d37d-1673-485f-847a-f2390666facb,aaeab0fe-1844-447c-a450-1fa8984b0e84,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,47189.83,0.0,3145.99,70784.74
7adf700d-ce31-4ae0-8567-42915be1868e,349231b2-fe94-438e-806d-3f610385aa33,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2013-01-01,108913.21,16389.31,7260.88,163369.82
71946a73-a7a4-498c-afc6-7349409c0e72,0558daf2-38a7-456a-a2e9-67a662f4a61a,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2013-01-01,55769.95,11015.89,3718.0,83654.92
2946629f-8b83-41cf-b9a5-e2cecfac0476,c54b20e2-afd6-4475-ab6f-c35b4dbd75da,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2013-01-01,59589.12,11686.56,3972.61,89383.68
d09a2b64-ee3c-4a18-abf5-2c02217ef661,4d8ff912-38b9-4db7-9e33-fbf178114616,5f44c938-ac3c-465f-9666-79f5052139aa,2013-01-01,80026.12,12102.4,5335.07,120039.18
19e0db65-ada3-48c9-84a2-d349e25c93e8,3dea9dfa-b6c4-42e7-8132-76c6b5e5ee5f,ca800f48-24a3-4802-9779-138796462142,2013-01-01,62409.86,0.0,4160.66,93614.79
4af472ff-4309-4021-aafa-ba06f8165630,441c0409-0e6f-4d03-b9ea-e1a05fad4e8b,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2013-01-01,95707.57,14650.17,6380.5,143561.36
955c49bc-5aee-463e-8c2c-2055605776aa,60b50c73-6062-4f5f-b44f-e15844550279,3945373d-5f7a-4b78-80d6-b33d3e89ddfb,2013-01-01,54130.48,4392.97,3608.7,81195.72
926155d0-57fa-48aa-b0a7-994829ac882c,783cb8c5-0b77-478d-abee-6ba43437f237,1f3f8bb6-fe52-49b3-bba5-35b37cb80c77,2013-01-01,88082.32,60268.36,4635.53,132123.48
d025779b-df32-4c2e-8014-840df523ec12,8b5ee8bc-bc03-4570-833b-a726c12426ca,ca800f48-24a3-4802-9779-138796462142,2013-01-01,50308.0,0.0,3353.87,75462.0
140804a7-cf65-40f0-ad87-52236489098e,9993ed38-abae-40df-94d9-0432b7569991,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2013-01-01,54680.54,8104.0,3645.37,82020.81
ab9fa8c4-d079-4663-ab7c-172df08c0f4e,c7533d7f-556a-4026-9daa-e33b72d81598,ca800f48-24a3-4802-9779-138796462142,2013-01-01,55873.04,0.0,3724.87,83809.56
62df4294-2bbc-41bd-be5c-2961fe28dba1,024f3cac-ce30-41c0-ab15-5f7d7d3c8dd8,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,43880.24,0.0,2925.35,65820.36
550cc413-682b-4094-9ba6-b771f433465d,7c83bfdb-9dfa-4527-b80b-fbd53d3f70b0,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,45154.18,0.0,3010.28,67731.27
32e8a978-ea0b-4e9a-bf62-4f8ec86daa8d,50092d28-97fd-48e4-9988-968f34e563fd,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,49026.78,0.0,3268.45,73540.17
3f4f268c-82ab-4277-b251-82d4f59c4dc5,c09329d1-7325-4f3c-8962-6fc88a07cfa4,27e4edca-2855-42d4-95e7-f02fda93317a,2013-01-01,43547.36,3558.55,2903.16,65321.04
ee251a42-8d60-4e60-9ede-07ed6396efd6,2da4164c-63c9-4ef9-b3d2-27adaaa683e1,ca800f48-24a3-4802-9779-138796462142,2013-01-01,54531.72,0.0,3635.45,81797.58
dff2d209-21ca-4a2b-bc2e-99946e9d8457,3cd75176-6eac-4c18-8664-456ebce29db0,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,36055.54,0.0,2403.7,54083.31
70346b97-d966-472c-b02c-bbe0f24387fc,39751bcb-3fc6-4e6d-bc68-3dfac52393ca,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,46160.12,0.0,3077.34,69240.18
56bcb468-067d-42ef-8317-f8b45c338600,9387475e-fc42-49d1-8abd-3b409e3252f2,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2013-01-01,64197.37,12034.85,4279.82,96296.06
38925c80-71c0-498f-ac22-1471b6ad6578,6f4c8b5d-f20b-4384-bee5-e7ba8b6413f0,5f44c938-ac3c-465f-9666-79f5052139aa,2013-01-01,85663.23,12868.68,5710.88,128494.85
600ca4aa-1278-406c-b12d-609520ed5987,2e8bcaf6-3a93-41b1-b288-522ffb662540,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,48204.1,0.0,3213.61,72306.15
a7350818-2709-492b-bcd9-984fb07ca9d5,6e76a68d-fd44-46e0-838f-9dd2c6e8f0eb,ca800f48-24a3-4802-9779-138796462142,2013-01-01,56320.79,0.0,3754.72,84481.18
9192059e-4422-444d-9b88-460fd06b068b,b41779f9-8bc5-4f06-8279-d8dea5bef8fe,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,40353.86,0.0,2690.26,60530.79
cd210aba-fcaa-4293-9794-0257af4b0fea,c3787bb1-21fa-43cc-b671-30a8d00d074e,ca800f48-24a3-4802-9779-138796462142,2013-01-01,63378.46,0.0,4225.23,95067.69
73bbc323-f027-4b3a-9b91-273532beceed,13a176a4-d578-4737-bc2d-fec81d1c76f4,b607c77f-f49b-415c-8c8f-427838782c35,2013-01-01,55531.74,0.0,3702.12,83297.61
898306eb-68c2-4e13-bb59-df58a2a1d23b,c7ef9510-ed05-401a-82fd-139698fa22d7,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,49798.65,0.0,3319.91,74697.98
f382a0b0-a635-4d08-abb8-6bf6906911be,6d38be9e-abdf-4a0b-a16c-72ee04e5c4ef,ba55a34e-7c02-4224-adb8-e673810d8c8a,2013-01-01,32394.71,0.0,2159.65,48592.07
59ac3dd8-724e-468b-9e6f-6536b0d20d42,8ef185a9-2229-4dac-8094-b07979fdcb09,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2013-01-01,108763.38,16213.63,7250.89,163145.07
17e3204a-71c9-424d-89da-3b0f1dbfbc26,e0a5c78b-03f4-4bcb-9c58-f03b68886ee8,b56c4013-6523-40e5-bc23-4284a1e4b4da,2013-01-01,44306.8,6559.58,2953.79,66460.2
becec552-f463-42b0-bb80-75c11408f40e,224f7f69-f981-4251-b87f-c74826b2cafd,25f7a622-64f5-49b5-9256-cd7bedf9f2db,2013-01-01,134943.0,19948.72,8996.2,202414.5
c69c6b39-50de-46b2-a6e4-6708a9293df5,4f62aad2-c2c9-4480-bd4d-53e5ed9a02ec,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,38295.32,0.0,2553.02,57442.98
a975cfd6-1e26-4dcb-be59-eee224e0315d,56eaa84c-5643-434f-815b-b8db3a57ed6b,27e4edca-2855-42d4-95e7-f02fda93317a,2013-01-01,44763.0,3586.59,2984.2,67144.5
07ef2c73-9e4b-4a54-9489-7b136e966e41,4727cd0a-cbad-40dd-b129-6b043c94d730,ca800f48-24a3-4802-9779-138796462142,2013-01-01,75959.08,0.0,5063.94,113938.62
8d1f7dca-eb76-487c-a2ba-cebd95adc840,0aac75f4-2759-4f7d-9c17-edf19f55d7a2,ba55a34e-7c02-4224-adb8-e673810d8c8a,2013-01-01,36702.67,0.0,2446.84,55054.0
2a4e9c2e-93a6-4f01-a5dc-46f1d58f259c,528de9cd-db49-4359-8245-d039a055e411,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,2013-01-01,43301.24,0.0,2886.75,64951.86
07c93797-cad4-41b5-a260-97df514f6177,dba9dfc7-b747-42aa-919d-837bd4e5d2d0,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,43947.34,0.0,2929.82,65921.01
53e4a108-d914-4548-90e7-b64d95ed33a4,2346621a-6ca6-4381-a42a-2a1963ed90c5,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,46991.27,0.0,3132.75,70486.9
605f3072-03b3-4016-a571-e963e5079476,0c809529-1c9c-40c4-bdf9-2f2d9bd60d75,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,37184.48,0.0,2478.97,55776.72
eaf9020d-8679-4065-85ed-4a557e0e5c15,bc310d4f-ebef-43ee-94c4-5aca38b8fe42,b607c77f-f49b-415c-8c8f-427838782c35,2013-01-01,50003.2,0.0,3333.55,75004.8
cae217d4-ea35-4e9b-bdfc-8b64553d5e3c,5396b499-bae9-4848-abae-d9c1aefdae6f,5a621969-b47a-4689-905f-ac8463b80da7,2013-01-01,73504.9,0.0,4900.33,110257.35
f004945c-e4e4-4b8d-9e33-8ad8f4e0342f,eecb6949-421d-41d6-b3fc-3a2f2c21329b,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,38542.3,0.0,2569.49,57813.45
3c21fc88-94a0-4a82-a4ea-e2ad2a5cabaa,5179ac42-2bff-493a-9e2a-d5e0d6dde4c4,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,37163.71,0.0,2477.58,55745.57
9f95b045-a1d7-4819-99d2-42b204d020fa,c76ae2a6-6368-4875-b67f-e6df5ad174e5,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,37834.8,0.0,2522.32,56752.2
db41257d-c9e4-4799-ad09-3e1674750be4,205c570e-cfb6-4c19-9938-6faf1fa18ec2,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,36573.16,0.0,2438.21,54859.74
0a688b58-59b9-4250-b82e-938ec1eab697,06961ea9-5347-486d-8f14-1fbb113a0d6b,ca800f48-24a3-4802-9779-138796462142,2013-01-01,56313.5,0.0,3754.23,84470.25
a7773022-85e3-42b9-a8c2-ffd0a34a22ed,3a9d5c41-3940-41cf-864f-13765f56b441,1b1f9de8-7779-417b-a506-45ca3cfe4def,2013-01-01,47028.88,0.0,3135.26,70543.32
919ae3ee-e430-467e-b465-8f5fab1a2d0f,7f1905a6-403b-4b5b-b84b-6adb41094e65,ca800f48-24a3-4802-9779-138796462142,2013-01-01,51282.15,0.0,3418.81,76923.23
f2d2105b-a901-47f3-a212-00651da8e4aa,baa58b06-dd52-4815-879c-fff82f0dc49e,5f44c938-ac3c-465f-9666-79f5052139aa,2013-01-01,70154.65,10553.4,4676.98,105231.97
